Name,AbrahamSimpson,HomerSimpson,BartSimpson,LisaSimpson,MaggieSimpson
XM_054350994.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351006.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351009.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351014.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054350997.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054350989.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351024.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351011.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351000.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351013.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351003.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351015.1,0.000000,0.000000,1787.710337,0.000000,0.000000
XM_054351017.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351018.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054351019.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011538224.4,0.000000,0.000000,2430.517235,5382.491373,0.000000
NM_173598.6,0.000000,0.000000,1570.499974,0.388229,0.000000
XM_011538225.4,5260.243780,0.000000,0.000000,0.000000,0.000000
XM_017019210.3,0.000000,4434.092575,0.000000,0.000000,0.000000
XM_017019208.3,0.000000,0.000000,7740.179558,0.000000,0.000000
XM_011538226.4,0.000000,9806.082631,0.000000,0.000000,5586.554803
XM_011538229.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017019209.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054371839.1,0.000000,0.000000,0.000000,0.000000,4529.203100
XM_054371841.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054371845.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054371840.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054371842.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054371844.1,0.000000,0.000000,0.000000,6677.020483,0.000000
XM_054371843.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_000230.3,0.000000,0.000000,41881.773595,8274.883982,39322.872021
XM_005250340.6,14382.666937,21147.465611,0.000000,37697.751302,0.000000
XM_054358206.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001003679.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001003680.3,31925.982601,0.000000,0.000000,0.000000,0.000000
NM_002303.6,0.000000,10194.274790,2231.240937,2233.847232,0.000000
NM_001198689.2,8103.095771,1747.648454,0.000000,5889.188759,5782.937116
NM_001198687.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001198688.1,0.000000,13030.972132,0.000000,0.000000,0.000000
NM_005912.3,10179.395566,8059.838900,57713.908644,21574.260059,42471.835276
XM_017010220.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017010221.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001346542.2,0.000000,6053.738171,0.000000,0.000000,0.000000
XM_047418132.1,0.000000,0.000000,0.000000,35574.913852,0.000000
NM_001346543.2,0.000000,0.000000,32044.390143,0.000000,0.000000
NM_138409.4,25860.491045,37226.655754,0.000000,0.000000,2750.495809
NM_001346541.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001346544.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047418133.1,23561.534419,0.000000,0.000000,0.000000,0.000000
XM_054354133.1,0.000000,0.000000,0.000000,0.000000,107849.644181
NR_045259.2,0.000000,0.000000,10711.159259,0.000000,0.000000
XM_047425977.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_006717525.3,0.000000,12850.718901,0.000000,0.000000,9400.243185
XM_006717524.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017016865.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001244973.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047425976.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001244972.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001330068.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_003873.7,0.000000,0.000000,0.000000,0.000000,0.000000
XM_006717522.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_006717521.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047425978.1,9937.200044,0.000000,0.000000,7755.699161,0.000000
XM_011519756.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011519755.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_006717526.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001024629.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001024628.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367078.1,356.224290,173.277134,397.117005,1938.166667,174.917953
XM_054367073.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367076.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367081.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367077.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367072.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367089.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367083.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367074.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367087.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367082.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367075.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367071.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367088.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367086.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367080.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367079.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367070.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367090.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367085.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367084.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367092.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367091.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054367093.1,0.000000,0.000000,0.000000,0.000000,0.000000
XR_007083522.1,0.000000,0.000000,0.000000,0.000000,0.000000
XR_923057.4,0.000000,0.000000,12868.145684,0.000000,0.000000
NM_201266.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_003872.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_201279.2,0.000000,0.000000,4011.631263,0.000000,0.000000
XM_047446170.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047446172.1,0.000000,0.000000,0.000000,0.000000,2016.623281
XM_047446171.1,9782.041838,0.000000,0.000000,0.000000,0.000000
XM_047446173.1,0.000000,6844.361419,0.000000,3688.397719,0.000000
XM_017005188.3,0.000000,808.097717,370.666923,0.000000,0.000000
NM_018534.4,0.000000,0.000000,0.000000,0.000000,0.000000
NM_201267.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047446174.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047446175.1,3004.259171,0.000000,0.000000,0.000000,7248.919897
XM_047446176.1,0.000000,3668.354600,0.000000,8209.395540,0.000000
NM_201264.2,0.000000,0.000000,0.000000,0.000000,0.000000
XR_008486580.1,0.000000,0.000000,0.000000,0.000000,0.000000
XR_008486581.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344366.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344363.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344367.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344368.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344364.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344365.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344369.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054344370.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017014751.3,0.000000,0.000000,0.000000,7296.186053,0.000000
XM_017014753.3,0.000000,1091.255155,0.000000,0.000000,0.000000
XM_047423432.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017014752.2,0.000000,0.000000,0.000000,0.000000,12538.424712
XM_005252001.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011518718.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_005252003.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047423433.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369532.1,0.000000,0.000000,9736.200986,3669.712943,0.000000
XM_005252004.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369533.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017014755.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001018066.3,0.000000,0.000000,332.441805,0.000000,403.797694
NM_001369537.1,0.000000,0.000000,0.000000,1042.306773,0.000000
XM_017014760.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369544.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001291937.2,0.000000,0.000000,3971.097965,0.000000,504.979511
NM_001369542.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001007097.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369543.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369545.1,0.000000,0.000000,0.000000,3635.043018,0.000000
NM_001369539.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369541.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369540.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369547.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369546.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001018065.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_006180.6,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369534.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001018064.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369548.1,0.000000,4739.195711,0.000000,0.000000,0.000000
NM_001369538.1,1058.643821,0.000000,0.000000,0.000000,0.000000
NM_001369549.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369536.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369535.1,3753.661967,0.000000,0.000000,0.000000,0.000000
NM_001369550.1,1674.934745,0.000000,0.000000,0.000000,0.000000
NM_001369551.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001369552.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363020.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363024.1,0.000000,1091.255155,0.000000,0.000000,0.000000
XM_054363018.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363026.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363019.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363025.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363021.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363022.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363023.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363027.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054363028.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_000439.5,0.000000,0.000000,17125.067610,14411.601675,15343.031170
NM_001177875.2,28710.009742,30909.748758,0.000000,0.000000,0.000000
NR_190763.1,0.000000,0.000000,0.000000,0.000000,0.000000
NR_190764.1,0.000000,17180.154179,0.000000,0.000000,3200.519783
NR_190766.1,0.000000,0.000000,0.000000,0.000000,0.000000
NR_190765.1,5237.926508,0.000000,7292.216466,0.000000,7336.493539
NM_001429700.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001429699.1,13271.309129,0.000000,15685.767819,25840.022660,0.000000
NM_001363570.2,0.000000,0.000000,0.000000,0.000000,5727.984881
NM_000922.4,1971.709779,0.000000,0.000000,0.000000,0.000000
NM_001363569.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_006718249.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047427115.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054369107.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054369108.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_005248729.6,0.000000,0.000000,1753.601672,4810.561937,0.000000
NM_017934.7,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011535918.4,0.000000,3152.293898,1414.422794,347.139797,0.000000
XM_011535919.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054355760.1,3442.574785,0.000000,0.000000,0.000000,1265.846866
XM_054355761.1,306.495840,0.081027,0.000000,0.000000,2204.021291
XM_054355762.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_000939.4,142247.355086,0.000000,58082.683877,0.000000,0.000000
NM_001319205.2,0.000000,152184.582910,49204.250087,64626.248997,89703.932761
NM_001035256.3,0.000000,0.000000,0.000000,34907.291296,0.000000
NM_001319204.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001354666.3,0.000000,0.000000,0.000000,0.000000,16369.549073
NM_138712.5,0.000000,0.000000,0.000000,0.000000,0.000000
NM_005037.7,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001374261.3,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001354669.2,0.000000,0.000000,0.000000,0.000000,17339.390363
NM_001354667.3,0.000000,0.000000,17506.632843,0.000000,0.000000
NM_001374262.3,0.000000,0.000000,27281.955556,0.000000,0.000000
NM_138711.6,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001330615.4,0.000000,0.000000,0.000000,51048.992604,0.000000
NM_001374266.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001354670.2,0.000000,479.122683,0.000000,0.000000,534.557942
NM_001374263.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001374264.2,40324.533437,47728.529262,0.000000,0.000000,0.000000
NM_015869.5,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001374265.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001354668.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017006982.2,0.000000,0.000000,8400.757935,0.000000,0.000000
XM_047448664.1,6941.517571,0.000000,0.000000,0.000000,0.000000
XM_047448661.1,0.000000,0.000000,0.000000,0.000000,10155.756151
XM_017006984.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_002941.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011533980.1,0.000000,6607.818878,0.000000,0.000000,0.000000
XM_011533978.1,0.000000,0.000000,2627.648310,0.000000,0.000000
XM_011533979.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011533976.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011533977.3,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047448665.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047448663.1,0.000000,0.000000,0.000000,0.000000,1146.815005
XM_017006983.3,0.000000,0.000000,0.000000,2354.218333,0.000000
NM_001145845.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_133631.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_006713277.4,0.000000,0.000000,0.000000,0.000000,0.000000
XM_017006985.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047448662.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054347444.1,0.000000,0.000000,0.000000,4221.091715,0.000000
XM_054347456.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054347451.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054347450.1,0.000000,0.000000,0.000000,2354.218333,0.000000
XM_054347448.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001308293.2,27394.339474,0.000000,0.000000,26821.564599,0.000000
NM_001387404.1,0.000000,29135.265005,0.000000,0.000000,0.000000
NM_015503.3,11041.955471,0.000000,0.000000,0.000000,0.000000
NM_001387430.1,0.000000,13410.261420,1642.354058,0.000000,15806.700316
NM_001145812.2,0.000000,0.000000,13401.785522,0.000000,0.000000
NM_001145797.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001145796.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001145795.2,0.000000,0.000000,11495.788109,0.000000,0.000000
NM_001308294.2,0.000000,0.000000,0.000000,0.000000,0.000000
NM_005068.3,0.000000,7587.510541,0.000000,7094.827161,5367.150867
NM_001374769.1,6105.672806,0.000000,5649.550016,0.000000,0.000000
NM_001309443.2,16060.944143,0.000000,0.000000,0.000000,0.000000
NM_001309444.2,12047.531992,20922.267956,24337.271540,0.000000,24504.282872
NM_003118.4,0.002980,0.000000,0.000000,26563.450716,0.000000
NM_152834.4,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001352680.2,6687.144893,0.000000,10264.579761,10757.735656,9455.338042
NM_001352681.1,0.000000,10941.910653,0.000000,0.000000,0.000000
XM_017010594.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011514438.3,0.000000,0.000000,0.000000,0.000000,9840.033091
NM_015255.3,3155.424554,4436.311794,7533.424229,0.000000,0.000000
NM_001363705.2,3155.424554,0.000000,7533.424229,0.000000,0.000000
XM_047418493.1,0.000000,12477.698181,0.000000,0.000000,4954.710159
XM_017010597.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047418494.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_047418495.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001184801.2,2579.574943,0.000000,0.000000,0.000000,0.000000
XM_011514440.2,0.000000,0.000000,0.000000,0.000000,0.000000
XM_011514441.3,8758.823580,0.000000,0.000000,0.000000,0.000000
XM_005248966.4,0.000000,0.000000,0.000000,6941.120872,0.000000
XM_054354858.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054354860.1,0.000000,0.000000,0.000000,5717.145192,0.000000
XM_054354861.1,0.000000,0.000000,0.000000,11968.849566,0.000000
XM_054354864.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054354859.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054354866.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054354862.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054354863.1,0.000000,0.000000,0.000000,0.000000,0.000000
XM_054354865.1,0.000000,0.000000,0.000000,0.000000,0.000000
NM_001184763.1,8347.807151,8794.316665,0.000000,0.000000,8505.506002
NM_144624.2,0.000000,0.000000,8678.872354,9035.104141,0.000000
NM_175866.5,0.000000,0.000000,0.000000,0.000000,0.000000
